image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y,image_path
21,faf0a263bf469832c7569a5ccbaa48c3.png,10.6084/m9.figshare.12229586,10927,ASC-US,742,530,10927.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6072,Negative for intraepithelial lesion,603,717,6072.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10669,Negative for intraepithelial lesion,562,348,10669.png
280,1e4460705ccdffafa78ceef35bf11ad2.png,10.6084/m9.figshare.12230501,3225,ASC-US,322,680,3225.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3752,Negative for intraepithelial lesion,590,427,3752.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,6986,Negative for intraepithelial lesion,284,222,6986.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7423,Negative for intraepithelial lesion,348,459,7423.png
69,eb47620da7f5e3594085fb3279b1904a.png,10.6084/m9.figshare.12229733,8764,HSIL,557,500,8764.png
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5645,Negative for intraepithelial lesion,317,733,5645.png
252,da51093be0db6b3ccd477a6aeddc2261.png,10.6084/m9.figshare.12230411,3869,Negative for intraepithelial lesion,247,110,3869.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7732,SCC,677,599,7732.png
138,c0d57801655afd0ab48ad3f1e4b43603.png,10.6084/m9.figshare.12230015,6391,Negative for intraepithelial lesion,279,223,6391.png
136,8cfdeaf76c0a48043406626f1a0b90a7.png,10.6084/m9.figshare.12230009,6473,Negative for intraepithelial lesion,1078,80,6473.png
199,5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,10.6084/m9.figshare.12230219,5071,Negative for intraepithelial lesion,657,158,5071.png
2,9d0f43b29d78f673e9caf77928b4af3c.png,10.6084/m9.figshare.12229520,11490,ASC-US,605,252,11490.png
362,e501b86a4eb392736b083deb8c4537f8.png,10.6084/m9.figshare.12230762,1392,Negative for intraepithelial lesion,565,737,1392.png
154,49c8feec9afcd85f1f9b16908c34bdca.png,10.6084/m9.figshare.12230072,5847,Negative for intraepithelial lesion,766,455,5847.png
201,a9ceb5e547fed2f7d052cdc794cb1330.png,10.6084/m9.figshare.12230225,5058,Negative for intraepithelial lesion,1087,810,5058.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8065,HSIL,678,774,8065.png
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10486,Negative for intraepithelial lesion,960,852,10486.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7046,Negative for intraepithelial lesion,607,865,7046.png
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5715,Negative for intraepithelial lesion,694,406,5715.png
41,33708abb81e40ff45d1510c44546e82f.png,10.6084/m9.figshare.12229649,10184,Negative for intraepithelial lesion,52,114,10184.png
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10313,LSIL,518,487,10313.png
235,38b630ac8a1f02f6a466824f6babaf0e.png,10.6084/m9.figshare.12230348,4368,Negative for intraepithelial lesion,80,607,4368.png
204,ac988fe10c5e2b605b2c7e48f2af8701.png,10.6084/m9.figshare.12230234,5015,ASC-US,895,538,5015.png
206,a9a16f442db25098459cc72d4e816c2d.png,10.6084/m9.figshare.12230243,4984,Negative for intraepithelial lesion,294,295,4984.png
22,d67cd01defdc182ca48cee14e776f22c.png,10.6084/m9.figshare.12229589,10876,Negative for intraepithelial lesion,259,452,10876.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3981,Negative for intraepithelial lesion,659,203,3981.png
232,75d04c5e7ddcdf002714f7ef57d4e418.png,10.6084/m9.figshare.12230339,4475,Negative for intraepithelial lesion,613,745,4475.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10528,Negative for intraepithelial lesion,744,470,10528.png
373,19b7ae0c1983488b205056be14cb8d3f.png,10.6084/m9.figshare.12230801,1104,Negative for intraepithelial lesion,769,776,1104.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6782,Negative for intraepithelial lesion,112,403,6782.png
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1595,LSIL,518,275,1595.png
251,e457af606b15cffb99021a1018f1424f.png,10.6084/m9.figshare.12230405,3918,LSIL,382,253,3918.png
126,fc7e39dda329976b5095eef082d6e998.png,10.6084/m9.figshare.12229970,6861,Negative for intraepithelial lesion,607,364,6861.png
11,90d08f57cdeb58238879b4af949d4f50.png,10.6084/m9.figshare.12229553,11257,Negative for intraepithelial lesion,410,481,11257.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7424,Negative for intraepithelial lesion,450,551,7424.png
83,27ce7facb22d6ed75c146a43d23e7dde.png,10.6084/m9.figshare.12229781,8148,ASC-H,558,734,8148.png
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1550,Negative for intraepithelial lesion,257,22,1550.png
235,38b630ac8a1f02f6a466824f6babaf0e.png,10.6084/m9.figshare.12230348,4364,Negative for intraepithelial lesion,278,524,4364.png
306,8c21e0dc6b8fbeddfd6f9923b4b1054c.png,10.6084/m9.figshare.12230579,2779,Negative for intraepithelial lesion,549,475,2779.png
289,2cefdbf695da71852337ae3557ccdd38.png,10.6084/m9.figshare.12230528,3033,Negative for intraepithelial lesion,1182,198,3033.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10515,Negative for intraepithelial lesion,144,418,10515.png
185,c02a44c85b736dce9991d38c3f5fdd14.png,10.6084/m9.figshare.12230174,5307,Negative for intraepithelial lesion,10,137,5307.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6197,Negative for intraepithelial lesion,30,616,6197.png
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2478,Negative for intraepithelial lesion,1198,100,2478.png
92,66ac6258c1215e76435accb18ec68f08.png,10.6084/m9.figshare.12229811,7816,HSIL,654,549,7816.png
87,aab4785d3320a7fd40e5ec45caf36b72.png,10.6084/m9.figshare.12229793,7958,HSIL,724,531,7958.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10409,Negative for intraepithelial lesion,1129,260,10409.png
312,e195831951b7e556d3ca5f497ad4bc9c.png,10.6084/m9.figshare.12230597,2603,Negative for intraepithelial lesion,968,655,2603.png
25,f981c4aac622d7cce71a81305dd38ade.png,10.6084/m9.figshare.12229598,10773,ASC-US,593,534,10773.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8108,LSIL,439,137,8108.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10525,Negative for intraepithelial lesion,622,342,10525.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4347,Negative for intraepithelial lesion,974,11,4347.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10542,Negative for intraepithelial lesion,1148,620,10542.png
120,79bd0d0b44949450452bd745fd795a9a.png,10.6084/m9.figshare.12229937,7115,Negative for intraepithelial lesion,822,147,7115.png
233,379c7ce231b0c43a3d9a964680573dce.png,10.6084/m9.figshare.12230342,4467,Negative for intraepithelial lesion,608,688,4467.png
115,b885f6b8c2023a5b25c95fd0381f9892.png,10.6084/m9.figshare.12229916,7232,Negative for intraepithelial lesion,489,615,7232.png
150,c41261e68aabdf7ff5d4bc90c2efd8f3.png,10.6084/m9.figshare.12230060,6005,Negative for intraepithelial lesion,1261,96,6005.png
281,477a31e5481902c6624a3d0407be13bf.png,10.6084/m9.figshare.12230504,3172,Negative for intraepithelial lesion,99,80,3172.png
194,040722a73af21747a3b66a8d69a235d0.png,10.6084/m9.figshare.12230201,5114,Negative for intraepithelial lesion,1197,540,5114.png
131,7d9c47264d5ffa28fdb561d0be14bb90.png,10.6084/m9.figshare.12229988,6658,Negative for intraepithelial lesion,713,896,6658.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10551,Negative for intraepithelial lesion,692,924,10551.png
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5655,Negative for intraepithelial lesion,115,208,5655.png
302,555c3bddd4513160fb3681c88f4bcc87.png,10.6084/m9.figshare.12230567,2865,Negative for intraepithelial lesion,434,346,2865.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10364,ASC-US,898,132,10364.png
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10.6084/m9.figshare.12229604,10726,Negative for intraepithelial lesion,620,216,10726.png
23,77acea6065f24cef2351ef3bc2af43a1.png,10.6084/m9.figshare.12229592,10896,Negative for intraepithelial lesion,748,75,10896.png
363,c1647f9466f402dee1065a2466c11047.png,10.6084/m9.figshare.12230768,1344,Negative for intraepithelial lesion,95,462,1344.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10611,Negative for intraepithelial lesion,336,164,10611.png
193,c0dad84e596a1fd11720827eda489983.png,10.6084/m9.figshare.12230198,5130,Negative for intraepithelial lesion,762,387,5130.png
14,746c084dbe0b987385df13ddbf4dd635.png,10.6084/m9.figshare.12229562,11127,Negative for intraepithelial lesion,856,716,11127.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,6997,Negative for intraepithelial lesion,1137,463,6997.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7064,Negative for intraepithelial lesion,771,822,7064.png
113,edc3ac951f31fca241b7f04d2c5daac5.png,10.6084/m9.figshare.12229910,7399,Negative for intraepithelial lesion,1227,297,7399.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,4002,Negative for intraepithelial lesion,100,547,4002.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6943,Negative for intraepithelial lesion,1120,912,6943.png
2,9d0f43b29d78f673e9caf77928b4af3c.png,10.6084/m9.figshare.12229520,11474,Negative for intraepithelial lesion,398,831,11474.png
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5604,Negative for intraepithelial lesion,159,62,5604.png
215,3b73689cbb3b2a04a1a713230459f7e5.png,10.6084/m9.figshare.12230270,4858,ASC-US,546,661,4858.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10210,Negative for intraepithelial lesion,388,804,10210.png
310,f4062608fdab5e483be224b0b807bfbb.png,10.6084/m9.figshare.12230591,2703,Negative for intraepithelial lesion,1219,854,2703.png
17,602e28f6537d6638bc4ccbe4cde5fab1.png,10.6084/m9.figshare.12229571,11102,Negative for intraepithelial lesion,787,569,11102.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10362,LSIL,598,410,10362.png
4,4fb1ebbd1adb2da024ffe2394c1712c9.png,10.6084/m9.figshare.12229526,11457,HSIL,369,333,11457.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10719,ASC-US,333,477,10719.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6821,Negative for intraepithelial lesion,761,283,6821.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6338,Negative for intraepithelial lesion,874,132,6338.png
176,5613e617f960b8414dbec5aa38647f96.png,10.6084/m9.figshare.12230144,5439,LSIL,455,868,5439.png
152,3ae2fc6e5e6530f3291e21a8937c71b3.png,10.6084/m9.figshare.12230066,5915,Negative for intraepithelial lesion,470,615,5915.png
11,90d08f57cdeb58238879b4af949d4f50.png,10.6084/m9.figshare.12229553,11264,Negative for intraepithelial lesion,1012,279,11264.png
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10.6084/m9.figshare.12229604,10738,Negative for intraepithelial lesion,706,754,10738.png
3,8b312497db839bbe14c41fb18badbc23.png,10.6084/m9.figshare.12229523,11468,Negative for intraepithelial lesion,213,882,11468.png
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1622,Negative for intraepithelial lesion,279,160,1622.png
184,1a57775542328ddeda39a1aaacebfef0.png,10.6084/m9.figshare.12230171,5317,LSIL,470,465,5317.png
3,8b312497db839bbe14c41fb18badbc23.png,10.6084/m9.figshare.12229523,11463,Negative for intraepithelial lesion,736,565,11463.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6796,Negative for intraepithelial lesion,610,936,6796.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11181,Negative for intraepithelial lesion,364,294,11181.png
136,8cfdeaf76c0a48043406626f1a0b90a7.png,10.6084/m9.figshare.12230009,6446,Negative for intraepithelial lesion,1050,983,6446.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10539,Negative for intraepithelial lesion,1202,316,10539.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8827,HSIL,483,726,8827.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6041,Negative for intraepithelial lesion,1211,678,6041.png
3,8b312497db839bbe14c41fb18badbc23.png,10.6084/m9.figshare.12229523,11465,Negative for intraepithelial lesion,614,803,11465.png
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1854,ASC-US,634,183,1854.png
22,d67cd01defdc182ca48cee14e776f22c.png,10.6084/m9.figshare.12229589,10873,Negative for intraepithelial lesion,177,43,10873.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8807,HSIL,663,296,8807.png
239,f5cad8f1a038b616cb2ce4ca46183262.png,10.6084/m9.figshare.12230363,4256,Negative for intraepithelial lesion,859,730,4256.png
280,1e4460705ccdffafa78ceef35bf11ad2.png,10.6084/m9.figshare.12230501,3220,Negative for intraepithelial lesion,1159,186,3220.png
261,6a8631b14ebfd221bad8b5238cf7dd03.png,10.6084/m9.figshare.12230441,3695,Negative for intraepithelial lesion,697,345,3695.png
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2507,LSIL,592,398,2507.png
176,5613e617f960b8414dbec5aa38647f96.png,10.6084/m9.figshare.12230144,5431,LSIL,347,176,5431.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6582,Negative for intraepithelial lesion,596,351,6582.png
201,a9ceb5e547fed2f7d052cdc794cb1330.png,10.6084/m9.figshare.12230225,5053,Negative for intraepithelial lesion,783,717,5053.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8826,HSIL,603,639,8826.png
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5687,Negative for intraepithelial lesion,35,62,5687.png
250,539a88e6ce009eee5398bdbada60ff23.png,10.6084/m9.figshare.12230402,3951,Negative for intraepithelial lesion,961,584,3951.png
205,33915ae53ce2cffb30485ad683a8c64e.png,10.6084/m9.figshare.12230240,5020,Negative for intraepithelial lesion,228,247,5020.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7752,SCC,1053,707,7752.png
82,dd61f345bc7cdcbf3bb86d58eb0992b4.png,10.6084/m9.figshare.12229778,8170,Negative for intraepithelial lesion,75,347,8170.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6908,Negative for intraepithelial lesion,587,255,6908.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3748,Negative for intraepithelial lesion,63,284,3748.png
208,9c42ed347e00dc159b9fb767b52de139.png,10.6084/m9.figshare.12230249,4972,Negative for intraepithelial lesion,417,356,4972.png
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1642,Negative for intraepithelial lesion,194,25,1642.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4301,Negative for intraepithelial lesion,659,304,4301.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6713,Negative for intraepithelial lesion,130,185,6713.png
14,746c084dbe0b987385df13ddbf4dd635.png,10.6084/m9.figshare.12229562,11126,Negative for intraepithelial lesion,972,758,11126.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10203,LSIL,105,196,10203.png
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,530,Negative for intraepithelial lesion,393,140,530.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3807,Negative for intraepithelial lesion,308,567,3807.png
235,38b630ac8a1f02f6a466824f6babaf0e.png,10.6084/m9.figshare.12230348,4373,Negative for intraepithelial lesion,1148,758,4373.png
205,33915ae53ce2cffb30485ad683a8c64e.png,10.6084/m9.figshare.12230240,5029,Negative for intraepithelial lesion,1064,750,5029.png
240,9dc92f731aa43451aaccdaabbca220fa.png,10.6084/m9.figshare.12230366,4223,Negative for intraepithelial lesion,479,427,4223.png
226,199ea9d75d6266bcc1be87995de6a70a.png,10.6084/m9.figshare.12230315,4630,Negative for intraepithelial lesion,290,271,4630.png
250,539a88e6ce009eee5398bdbada60ff23.png,10.6084/m9.figshare.12230402,3960,Negative for intraepithelial lesion,53,884,3960.png
267,f7b28bd33b541782b308e1a3ef84995a.png,10.6084/m9.figshare.12230462,3576,Negative for intraepithelial lesion,79,556,3576.png
252,da51093be0db6b3ccd477a6aeddc2261.png,10.6084/m9.figshare.12230411,3911,Negative for intraepithelial lesion,259,40,3911.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10977,Negative for intraepithelial lesion,47,54,10977.png
257,3b536324e212ad03ae37afcf97d0c760.png,10.6084/m9.figshare.12230426,3764,Negative for intraepithelial lesion,452,519,3764.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10310,Negative for intraepithelial lesion,260,14,10310.png
82,dd61f345bc7cdcbf3bb86d58eb0992b4.png,10.6084/m9.figshare.12229778,8193,Negative for intraepithelial lesion,350,666,8193.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9621,ASC-H,494,921,9621.png
379,326be63a57e19af9bff9a7df786b9987.png,10.6084/m9.figshare.12230819,998,Negative for intraepithelial lesion,1130,531,998.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10421,Negative for intraepithelial lesion,339,687,10421.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11305,Negative for intraepithelial lesion,164,127,11305.png
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1614,LSIL,1018,294,1614.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8851,HSIL,908,561,8851.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8809,HSIL,611,357,8809.png
105,f12544c3bfc1959d2010d7ec4f41cc56.png,10.6084/m9.figshare.12229883,7549,Negative for intraepithelial lesion,304,458,7549.png
82,dd61f345bc7cdcbf3bb86d58eb0992b4.png,10.6084/m9.figshare.12229778,8175,Negative for intraepithelial lesion,611,635,8175.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8803,HSIL,746,186,8803.png
25,f981c4aac622d7cce71a81305dd38ade.png,10.6084/m9.figshare.12229598,10815,Negative for intraepithelial lesion,291,566,10815.png
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1556,Negative for intraepithelial lesion,480,667,1556.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11188,Negative for intraepithelial lesion,499,643,11188.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10974,Negative for intraepithelial lesion,248,629,10974.png
362,e501b86a4eb392736b083deb8c4537f8.png,10.6084/m9.figshare.12230762,1365,Negative for intraepithelial lesion,305,386,1365.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10965,Negative for intraepithelial lesion,555,773,10965.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7422,Negative for intraepithelial lesion,338,520,7422.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7007,Negative for intraepithelial lesion,79,732,7007.png
72,424a7ee29385c53e950de973f411a30c.png,10.6084/m9.figshare.12229742,8639,HSIL,887,815,8639.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4159,LSIL,915,612,4159.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6365,Negative for intraepithelial lesion,776,659,6365.png
293,f195a1576fa4437e8f31f35959554eda.png,10.6084/m9.figshare.12230540,2965,Negative for intraepithelial lesion,883,562,2965.png
41,33708abb81e40ff45d1510c44546e82f.png,10.6084/m9.figshare.12229649,10181,Negative for intraepithelial lesion,1194,747,10181.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4173,Negative for intraepithelial lesion,930,242,4173.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6671,Negative for intraepithelial lesion,767,947,6671.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7017,Negative for intraepithelial lesion,803,775,7017.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11212,Negative for intraepithelial lesion,568,554,11212.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10682,Negative for intraepithelial lesion,1016,540,10682.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6804,Negative for intraepithelial lesion,1171,821,6804.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6579,Negative for intraepithelial lesion,143,697,6579.png
24,e49e5d68eaf20468db941ac76632674f.png,10.6084/m9.figshare.12229595,10771,Negative for intraepithelial lesion,39,104,10771.png
97,299abd9ed2593fa2a0bcd9ba0c73a576.png,10.6084/m9.figshare.12229847,7659,SCC,738,701,7659.png
14,746c084dbe0b987385df13ddbf4dd635.png,10.6084/m9.figshare.12229562,11134,Negative for intraepithelial lesion,480,675,11134.png
366,6a2ed524278daea0ddd2f37a47ca2b69.png,10.6084/m9.figshare.12230777,1297,Negative for intraepithelial lesion,753,972,1297.png
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2494,LSIL,507,565,2494.png
267,f7b28bd33b541782b308e1a3ef84995a.png,10.6084/m9.figshare.12230462,3563,Negative for intraepithelial lesion,688,144,3563.png
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5644,Negative for intraepithelial lesion,494,510,5644.png
25,f981c4aac622d7cce71a81305dd38ade.png,10.6084/m9.figshare.12229598,10823,Negative for intraepithelial lesion,798,14,10823.png
204,ac988fe10c5e2b605b2c7e48f2af8701.png,10.6084/m9.figshare.12230234,5011,Negative for intraepithelial lesion,572,735,5011.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8806,HSIL,692,245,8806.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4409,Negative for intraepithelial lesion,372,479,4409.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8127,SCC,425,623,8127.png
205,33915ae53ce2cffb30485ad683a8c64e.png,10.6084/m9.figshare.12230240,5026,Negative for intraepithelial lesion,744,671,5026.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7027,Negative for intraepithelial lesion,975,393,7027.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11346,Negative for intraepithelial lesion,675,530,11346.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10520,Negative for intraepithelial lesion,442,366,10520.png
280,1e4460705ccdffafa78ceef35bf11ad2.png,10.6084/m9.figshare.12230501,3223,Negative for intraepithelial lesion,793,496,3223.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,11010,Negative for intraepithelial lesion,274,904,11010.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8850,HSIL,953,509,8850.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10284,Negative for intraepithelial lesion,1103,44,10284.png
217,5a65081dd9202379699a7518fd51a9a5.png,10.6084/m9.figshare.12230276,4820,ASC-US,252,72,4820.png
216,011fda505d7e4af4b8cc57545343624d.png,10.6084/m9.figshare.12230273,4833,Negative for intraepithelial lesion,519,620,4833.png
83,27ce7facb22d6ed75c146a43d23e7dde.png,10.6084/m9.figshare.12229781,8137,Negative for intraepithelial lesion,179,419,8137.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6104,Negative for intraepithelial lesion,391,437,6104.png
154,49c8feec9afcd85f1f9b16908c34bdca.png,10.6084/m9.figshare.12230072,5837,Negative for intraepithelial lesion,513,546,5837.png
194,040722a73af21747a3b66a8d69a235d0.png,10.6084/m9.figshare.12230201,5109,Negative for intraepithelial lesion,438,938,5109.png
240,9dc92f731aa43451aaccdaabbca220fa.png,10.6084/m9.figshare.12230366,4240,Negative for intraepithelial lesion,751,774,4240.png
294,4f8e654e9c41b941ef6ced7a6b833917.png,10.6084/m9.figshare.12230543,2940,ASC-US,409,565,2940.png
220,5b3e7408f7ab2a8bce36cfda5a1e121b.png,10.6084/m9.figshare.12230288,4755,Negative for intraepithelial lesion,564,801,4755.png
260,9fc84cd39cefe6f1a7b54e92cd971210.png,10.6084/m9.figshare.12230438,3716,Negative for intraepithelial lesion,1197,284,3716.png
178,008df697b9283d9ad4774096584d2efb.png,10.6084/m9.figshare.12230150,5424,Negative for intraepithelial lesion,674,516,5424.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7032,Negative for intraepithelial lesion,217,105,7032.png
138,c0d57801655afd0ab48ad3f1e4b43603.png,10.6084/m9.figshare.12230015,6387,Negative for intraepithelial lesion,66,325,6387.png
22,d67cd01defdc182ca48cee14e776f22c.png,10.6084/m9.figshare.12229589,10835,Negative for intraepithelial lesion,414,118,10835.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10270,LSIL,693,796,10270.png
239,f5cad8f1a038b616cb2ce4ca46183262.png,10.6084/m9.figshare.12230363,4251,Negative for intraepithelial lesion,671,498,4251.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11392,Negative for intraepithelial lesion,635,398,11392.png
262,425f92ac0896cfea0e4e674cd449ce23.png,10.6084/m9.figshare.12230444,3678,Negative for intraepithelial lesion,819,129,3678.png
